soc6,Occupation Title,AIOE,communication,responsibility,physical,criticality,routine,job_zone_score,theta,theta_min,missing_context_or_zone,C_AIOE
41-2012,Gaming Change Persons and Booth Cashiers,-0.0500926,3.285,3.4050000000000002,2.58,3.296666666666667,97.97,25.0,0.22589444444444443,0.1771027777777778,False,-0.04764849855833334
41-2021,Counter and Rental Clerks,0.0784367,3.33,3.0,3.265,3.3033333333333332,97.88,25.0,0.22629722222222223,0.1771027777777778,False,0.07457805011944445
41-2022,Parts Salespersons,-0.1184909,3.075,3.725,3.625,3.6933333333333334,98.2,25.0,0.22886388888888887,0.1771027777777778,False,-0.11235767935944445
41-2031,Retail Salespersons,0.0873069,3.4299999999999997,3.365,3.16,3.313333333333334,97.84,25.0,0.22684722222222223,0.1771027777777778,False,0.08296386676333335
41-3011,Advertising Sales Agents,1.162588,3.81,2.85,2.97,3.6266666666666665,98.3,75.0,0.3109277777777778,0.1771027777777778,False,1.0070046609
41-3021,Insurance Sales Agents,1.341258,3.575,3.125,2.895,3.8899999999999992,97.24,75.0,0.30954166666666666,0.1771027777777778,False,1.1636232807666667
41-3031,"Securities, Commodities, and Financial Services Sales Agents",1.256298,3.49,3.2,2.085,3.986666666666667,97.41,75.0,0.30861944444444445,0.1771027777777778,False,1.0910738747
41-3041,Travel Agents,1.133598,2.795,3.215,2.125,3.716666666666667,96.2,50.0,0.2634194444444445,0.1771027777777778,False,1.0357495993
41-3099,"Sales Representatives, Services, All Other",1.302674,,,,,,,,0.1771027777777778,True,
41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",0.8911985,3.04,3.2,2.6275,3.6733333333333333,97.86,75.0,0.3090013888888889,0.1771027777777778,False,0.7736506556256945
41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",0.8911985,3.04,3.2,2.6275,3.6733333333333333,97.86,50.0,0.2673347222222222,0.1771027777777778,False,0.8107839264590279
41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",0.8224681,3.365,3.305,2.9050000000000002,3.703333333333333,97.57,75.0,0.30974722222222223,0.1771027777777778,False,0.7133722758022223
41-9011,Demonstrators and Product Promoters,0.1235652,3.635,3.235,2.505,3.3333333333333335,98.55,25.0,0.22709722222222223,0.1771027777777778,False,0.11738762647333333
41-9012,Models,-1.122021,3.05,2.075,2.36,2.9633333333333334,98.67,25.0,0.22353055555555557,0.1771027777777778,False,-1.06992805835
41-9021,Real Estate Brokers,1.149681,3.77,3.3099999999999996,3.515,4.21,97.3,75.0,0.3118416666666667,0.1771027777777778,False,0.9947742594833333
41-9022,Real Estate Sales Agents,0.8649445,3.695,3.285,3.58,4.1066666666666665,97.75,50.0,0.27069444444444446,0.1771027777777778,False,0.7839929026708333
41-9031,Sales Engineers,1.145416,3.575,3.585,1.6549999999999998,3.893333333333333,98.38,75.0,0.3101472222222222,0.1771027777777778,False,0.9930247646222222
41-9041,Telemarketers,1.118129,2.705,2.7,2.33,2.8866666666666667,96.91,25.0,0.2208861111111111,0.1771027777777778,False,1.0691735852833333
41-9091,"Door-To-Door Sales Workers, News and Street Vendors, and Related Workers",1.107101,3.92,2.125,2.645,3.0566666666666666,98.12,0.0,0.18311111111111114,0.1771027777777778,False,1.1004491681583333
43-1011,First-Line Supervisors/Managers of Office and Administrative Support Workers,1.038688,3.485,3.29,2.05,3.6366666666666667,97.67,50.0,0.2668861111111111,0.1771027777777778,False,0.9454311290666667
43-2011,"Switchboard Operators, Including Answering Service",0.9832644,3.105,3.1,2.525,3.41,97.69,25.0,0.22471666666666665,0.1771027777777778,False,0.9364473581100001
43-2021,Telephone Operators,1.019712,3.6449999999999996,3.505,1.95,3.4066666666666663,97.37,25.0,0.22479444444444444,0.1771027777777778,False,0.9710802352
43-3011,Bill and Account Collectors,1.271991,2.785,3.205,1.98,3.5366666666666666,97.14,25.0,0.22274444444444444,0.1771027777777778,False,1.213935210775
43-3021,Billing and Posting Clerks and Machine Operators,1.333455,2.535,2.59,1.93,3.2099999999999995,97.81,50.0,0.2634583333333333,0.1771027777777778,False,1.2183037526666667
43-3031,"Bookkeeping, Accounting, and Auditing Clerks",1.039749,3.2199999999999998,2.865,2.085,3.3699999999999997,97.64,50.0,0.26530000000000004,0.1771027777777778,False,0.9480460263916667
43-3041,Gaming Cage Workers,0.4026518,2.915,3.4349999999999996,2.675,3.74,97.64,25.0,0.225675,0.1771027777777778,False,0.3830941072922222
43-3051,Payroll and Timekeeping Clerks,1.257632,3.355,2.8449999999999998,1.9100000000000001,3.1999999999999997,97.21,50.0,0.2642,0.1771027777777778,False,1.1480957462222223
43-3061,Procurement Clerks,1.487838,2.755,3.225,2.17,3.6300000000000003,98.01,25.0,0.22465000000000004,0.1771027777777778,False,1.4170954359833334
43-3071,Tellers,0.4727723,3.65,3.8550000000000004,2.6199999999999997,3.733333333333333,97.55,25.0,0.2273472222222222,0.1771027777777778,False,0.4490181184377778
43-4011,Brokerage Clerks,1.144877,2.995,2.64,2.355,3.643333333333333,96.72,50.0,0.26392222222222217,0.1771027777777778,False,1.0454794149027777
43-4021,Correspondence Clerks,1.149758,3.125,3.3049999999999997,2.005,3.4966666666666666,96.96,25.0,0.22315277777777776,0.1771027777777778,False,1.0968116441000002
43-4031,"Court, Municipal, and License Clerks",1.166267,3.54,3.0700000000000003,2.23,3.3766666666666665,97.43,25.0,0.22441111111111112,0.1771027777777778,False,1.1110928520083334
43-4041,"Credit Authorizers, Checkers, and Clerks",1.440296,3.165,3.55,2.315,4.016666666666667,97.03,25.0,0.22512777777777773,0.1771027777777778,False,1.3711257846
43-4051,Customer Service Representatives,0.9562519,2.63,3.11,2.265,3.033333333333333,97.74,25.0,0.22296388888888888,0.1771027777777778,False,0.912397125363889
43-4061,"Eligibility Interviewers, Government Programs",1.226286,2.89,3.24,1.99,3.5566666666666666,98.04,50.0,0.26619444444444446,0.1771027777777778,False,1.11703413645
43-4071,File Clerks,0.2839743,3.22,2.685,2.08,3.1799999999999997,97.98,25.0,0.22357500000000002,0.1771027777777778,False,0.270777383225
43-4081,"Hotel, Motel, and Resort Desk Clerks",0.6063127,3.635,3.62,2.48,3.603333333333333,97.36,25.0,0.2261638888888889,0.1771027777777778,False,0.5765663252572223
43-4111,"Interviewers, Except Eligibility and Loan",1.297031,3.46,3.835,2.72,3.41,97.37,50.0,0.2679916666666667,0.1771027777777778,False,1.1791452935555555
43-4121,"Library Assistants, Clerical",0.2038919,3.8,3.0700000000000003,2.675,3.1166666666666667,97.74,25.0,0.22566944444444442,0.1771027777777778,False,0.19398955005666665
43-4131,Loan Interviewers and Clerks,1.364395,3.4,3.16,1.915,3.823333333333333,97.04,50.0,0.2655638888888889,0.1771027777777778,False,1.2436991023055557
43-4141,New Accounts Clerks,1.174998,3.245,3.13,2.66,3.4499999999999997,96.95,50.0,0.265725,0.1771027777777778,False,1.0708670661333335
43-4151,Order Clerks,0.8388861,2.96,2.9749999999999996,2.565,2.98,97.52,25.0,0.22333333333333333,0.1771027777777778,False,0.8001039295491666
43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",1.353098,3.1500000000000004,3.3200000000000003,2.0949999999999998,3.22,97.45,50.0,0.2653916666666667,0.1771027777777778,False,1.2336344810222222
43-4171,Receptionists and Information Clerks,1.013186,3.215,3.11,2.16,3.4899999999999998,97.68,25.0,0.22442499999999999,0.1771027777777778,False,0.9652397869555556
43-4181,Reservation and Transportation Ticket Agents and Travel Clerks,0.227312,4.035,3.305,3.59,4.036666666666666,96.39,25.0,0.22726111111111114,0.1771027777777778,False,0.21591040893333333
43-5011,Cargo and Freight Agents,1.405415,3.2775,3.1875,2.42,3.6166666666666667,97.97,25.0,0.22578611111111113,0.1771027777777778,False,1.3369947130833335
43-5011,Cargo and Freight Agents,1.405415,3.2775,3.1875,2.42,3.6166666666666667,97.97,25.0,0.22578611111111113,0.1771027777777778,False,1.3369947130833335
43-5021,Couriers and Messengers,-0.9591126,3.17,3.425,3.23,3.653333333333333,97.63,25.0,0.2268472222222222,0.1771027777777778,False,-0.9114020765533334
43-5031,"Police, Fire, and Ambulance Dispatchers",0.9074452,2.675,4.2250000000000005,1.9049999999999998,4.3066666666666675,97.87,25.0,0.22663611111111112,0.1771027777777778,False,0.8624964144266666
43-5032,"Dispatchers, Except Police, Fire, and Ambulance",1.234523,3.335,4.475,2.8,3.8866666666666667,97.57,25.0,0.22844444444444445,0.1771027777777778,False,1.1711405316416668
43-5041,"Meter Readers, Utilities",-0.9723772,2.485,3.62,3.73,3.5500000000000003,97.37,25.0,0.22625833333333334,0.1771027777777778,False,-0.9245794585244446
43-5051,Postal Service Clerks,-0.5186997,2.825,3.27,3.04,2.9633333333333334,97.43,25.0,0.22421388888888888,0.1771027777777778,False,-0.4942631808
43-5052,Postal Service Mail Carriers,-1.064715,2.87,3.21,4.1,3.4133333333333336,97.58,25.0,0.22695555555555558,0.1771027777777778,False,-1.0116359997083335
43-5053,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",-1.185001,2.77,3.0999999999999996,2.435,2.9766666666666666,96.27,25.0,0.22091944444444447,0.1771027777777778,False,-1.1330782061833333
43-5061,"Production, Planning, and Expediting Clerks",0.6999103,3.55,3.55,2.325,4.003333333333333,98.09,25.0,0.2275305555555556,0.1771027777777778,False,0.6646153789272222
43-5071,"Shipping, Receiving, and Traffic Clerks",-0.7463213,3.25,3.715,2.495,3.36,97.26,25.0,0.22513333333333335,0.1771027777777778,False,-0.7104750733380555
43-5081,Stock Clerks and Order Fillers,-0.7892948,,,,,,,,0.1771027777777778,True,
43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",-0.1860789,3.545,3.295,2.49,3.213333333333333,97.66,25.0,0.22533888888888887,0.1771027777777778,False,-0.17710317750416668
43-6011,Executive Secretaries and Administrative Assistants,1.079643,3.0300000000000002,2.73,1.8499999999999999,3.1966666666666668,97.94,50.0,0.2645777777777778,0.1771027777777778,False,0.9852012285749999
43-6012,Legal Secretaries,1.014541,2.695,2.86,1.75,3.143333333333333,98.06,50.0,0.26418055555555553,0.1771027777777778,False,0.9261970242555556
43-6013,Medical Secretaries,1.217982,3.525,3.1399999999999997,2.17,3.1366666666666667,97.89,25.0,0.22476944444444447,0.1771027777777778,False,1.159924858
43-6014,"Secretaries, Except Legal, Medical, and Executive",1.099056,3.115,2.995,2.0300000000000002,3.1166666666666667,98.21,25.0,0.22411111111111112,0.1771027777777778,False,1.0473912092
43-9011,Computer Operators,0.7040519,,,,,,,,0.1771027777777778,True,
43-9021,Data Entry Keyers,0.3108081,2.95,2.87,2.13,3.6300000000000003,97.15,25.0,0.22288333333333338,0.1771027777777778,False,0.2965791325108333
43-9022,Word Processors and Typists,0.6219606,2.975,2.59,1.96,2.81,97.67,25.0,0.221675,0.1771027777777778,False,0.5942384339233333
43-9031,Desktop Publishers,0.3437743,3.1,2.3,2.25,3.106666666666667,97.76,50.0,0.26419444444444445,0.1771027777777778,False,0.31383442325583333
43-9041,Insurance Claims and Policy Processing Clerks,1.240201,2.6100000000000003,2.8600000000000003,1.96,3.2900000000000005,96.81,25.0,0.22088333333333335,0.1771027777777778,False,1.1859043112194447
43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",-0.8184676,3.265,3.65,2.53,4.066666666666666,97.04,25.0,0.22591944444444448,0.1771027777777778,False,-0.7785127399933333
43-9061,"Office Clerks, General",0.9888986,3.23,3.1,2.3649999999999998,2.9299999999999997,97.9,25.0,0.22420833333333334,0.1771027777777778,False,0.9423159820588889
43-9071,"Office Machine Operators, Except Computer",-0.5171404,2.55,2.46,2.475,2.8033333333333332,97.58,25.0,0.22144722222222224,0.1771027777777778,False,-0.4942080962622222
43-9081,Proofreaders and Copy Markers,1.288375,2.7750000000000004,1.9700000000000002,2.165,3.2566666666666664,97.59,75.0,0.30459444444444445,0.1771027777777778,False,1.1241179239583334
43-9111,Statistical Assistants,1.389965,3.46,2.73,2.015,3.18,97.35,75.0,0.306225,0.1771027777777778,False,1.2104896303888888
45-1011,"First-Line Supervisors/Managers of Farming, Fishing, and Forestry Workers",-0.4791843,3.3949999999999996,4.03,3.68,4.03,97.8,50.0,0.27155833333333335,0.1771027777777778,False,-0.43392268073
45-2011,Agricultural Inspectors,0.1704867,3.005,3.8049999999999997,3.81,3.7366666666666664,97.64,25.0,0.2283277777777778,0.1771027777777778,False,0.1617535187925
45-2021,Animal Breeders,-1.044292,2.2350000000000003,2.99,3.275,3.9233333333333333,98.69,25.0,0.22685555555555556,0.1771027777777778,False,-0.9923355721888889
45-2041,"Graders and Sorters, Agricultural Products",-1.370968,3.0300000000000002,2.785,3.005,2.73,97.68,0.0,0.18205000000000002,0.1771027777777778,False,-1.3641855166444443
45-2091,Agricultural Equipment Operators,-1.145156,2.795,3.01,3.4349999999999996,2.8866666666666667,97.96,0.0,0.18347777777777774,0.1771027777777778,False,-1.1378556305000003
45-2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",-1.601349,3.08,2.935,3.74,2.6799999999999997,98.13,0.0,0.184275,0.1771027777777778,False,-1.5898637691166668
45-2093,"Farmworkers, Farm and Ranch Animals",-1.108432,2.6750000000000003,3.3899999999999997,3.8449999999999998,3.5433333333333334,98.18,25.0,0.22772222222222221,0.1771027777777778,False,-1.0523237879555556
45-3011,Fishers and Related Fishing Workers,-1.513249,,,,,,,,0.1771027777777778,True,
45-3021,Hunters and Trappers,-1.304797,,,,,,,,0.1771027777777778,True,
45-4011,Forest and Conservation Workers,-1.064205,3.585,3.8899999999999997,3.875,3.893333333333333,98.66,25.0,0.23150555555555555,0.1771027777777778,False,-1.006309291875
45-4021,Fallers,-1.795407,2.5300000000000002,4.01,3.115,4.173333333333333,98.53,0.0,0.18726388888888887,0.1771027777777778,False,-1.7771636699833333
45-4022,Logging Equipment Operators,-1.003702,2.91,4.425,2.89,4.22,97.85,0.0,0.18715833333333332,0.1771027777777778,False,-0.993609218777778
45-4023,Log Graders and Scalers,-0.4768305,3.09,3.66,3.9299999999999997,3.9899999999999998,97.98,25.0,0.22941666666666666,0.1771027777777778,False,-0.45188564220416666
47-1011,First-Line Supervisors/Managers of Construction Trades and Extraction Workers,-0.3054048,3.605,4.47,4.1775,4.273333333333333,98.32,50.0,0.27474305555555556,0.1771027777777778,False,-0.27558499049333335
47-1011,First-Line Supervisors/Managers of Construction Trades and Extraction Workers,-0.3054048,3.605,4.47,4.1775,4.273333333333333,98.32,50.0,0.27474305555555556,0.1771027777777778,False,-0.27558499049333335
47-2011,Boilermakers,-1.097532,3.515,3.63,3.42,4.093333333333334,98.31,25.0,0.22994722222222222,0.1771027777777778,False,-1.0395335312
47-2021,Brickmasons and Blockmasons,-1.75434,3.135,3.635,4.64,3.5566666666666666,98.4,25.0,0.23061111111111113,0.1771027777777778,False,-1.6604681905
47-2022,Stonemasons,-1.714759,3.6,4.49,4.43,4.146666666666667,98.52,25.0,0.23364444444444443,0.1771027777777778,False,-1.6178036682083334
47-2031,Carpenters,-1.323631,3.5,4.425000000000001,3.9050000000000002,3.883333333333333,98.22,25.0,0.23155555555555554,0.1771027777777778,False,-1.2515556152972223
47-2041,Carpet Installers,-1.564577,3.035,3.735,2.715,3.94,98.79,25.0,0.22869166666666668,0.1771027777777778,False,-1.483862210988889
47-2042,"Floor Layers, Except Carpet, Wood, and Hard Tiles",-1.301024,3.0100000000000002,3.67,2.78,3.4166666666666665,98.41,25.0,0.22714444444444443,0.1771027777777778,False,-1.2359185906666665
47-2043,Floor Sanders and Finishers,-1.748722,3.02,3.9699999999999998,2.4050000000000002,3.796666666666667,98.18,0.0,0.18561944444444445,0.1771027777777778,False,-1.7338287176333336
47-2044,Tile and Marble Setters,-1.22543,2.8449999999999998,3.3,3.085,3.3699999999999997,98.74,25.0,0.2272333333333333,0.1771027777777778,False,-1.1639985133055557
47-2051,Cement Masons and Concrete Finishers,-1.777407,3.0149999999999997,4.05,4.615,3.5033333333333334,97.54,0.0,0.18787222222222222,0.1771027777777778,False,-1.7582653140583333
47-2053,Terrazzo Workers and Finishers,-1.776065,2.92,3.55,2.83,3.1566666666666663,98.5,25.0,0.22659444444444443,0.1771027777777778,False,-1.6881645830416667
47-2061,Construction Laborers,-1.622988,3.09,3.7,4.109999999999999,3.6733333333333333,98.7,25.0,0.23045555555555555,0.1771027777777778,False,-1.5363970819000001
47-2071,"Paving, Surfacing, and Tamping Equipment Operators",-1.184739,3.1399999999999997,3.6550000000000002,4.125,3.44,97.46,25.0,0.2280333333333333,0.1771027777777778,False,-1.1243995845416668
47-2072,Pile-Driver Operators,-1.220009,3.6049999999999995,4.415,4.455,4.11,98.4,25.0,0.23330833333333334,0.1771027777777778,False,-1.1514377163722223
47-2073,Operating Engineers and Other Construction Equipment Operators,-0.8815078,3.37,4.445,4.395,4.566666666666667,98.68,25.0,0.23409444444444447,0.1771027777777778,False,-0.8312692012983333
47-2081,Drywall and Ceiling Tile Installers,-1.647971,3.2800000000000002,3.395,3.275,3.4899999999999998,98.01,25.0,0.22741666666666663,0.1771027777777778,False,-1.565055170213889
47-2082,Tapers,-1.540774,2.91,3.5700000000000003,2.55,3.3033333333333332,97.99,25.0,0.22553888888888887,0.1771027777777778,False,-1.466144899338889
47-2111,Electricians,-0.7796905,3.415,4.609999999999999,3.5549999999999997,4.05,98.86,50.0,0.27415,0.1771027777777778,False,-0.7040237027819445
47-2121,Glaziers,-1.388901,3.125,3.915,4.34,3.9599999999999995,98.57,25.0,0.23151666666666668,0.1771027777777778,False,-1.3133254953083333
47-2131,"Insulation Workers, Floor, Ceiling, and Wall",-1.618772,2.765,3.57,3.6100000000000003,3.41,98.31,25.0,0.22777500000000003,0.1771027777777778,False,-1.536745225488889
47-2132,"Insulation Workers, Mechanical",-1.268615,2.91,3.5949999999999998,3.495,3.41,98.59,25.0,0.22833333333333333,0.1771027777777778,False,-1.2036231487638889
47-2141,"Painters, Construction and Maintenance",-1.58799,3.17,3.715,3.33,3.3666666666666667,98.78,25.0,0.22893611111111112,0.1771027777777778,False,-1.505679185
47-2142,Paperhangers,-1.72753,2.6,3.5300000000000002,2.75,3.5500000000000003,98.37,25.0,0.22633333333333336,0.1771027777777778,False,-1.6424827383611111
47-2151,Pipelayers,-1.225611,3.5100000000000002,4.275,4.505000000000001,3.7699999999999996,98.52,0.0,0.19096666666666667,0.1771027777777778,False,-1.208619265275
47-2152,"Plumbers, Pipefitters, and Steamfitters",-1.121219,3.015,4.1675,3.8325,4.035,98.49,50.0,0.2725666666666666,0.1771027777777778,False,-1.014183073963889
47-2152,"Plumbers, Pipefitters, and Steamfitters",-1.121219,3.015,4.1675,3.8325,4.035,98.49,50.0,0.2725666666666666,0.1771027777777778,False,-1.014183073963889
47-2161,Plasterers and Stucco Masons,-1.755588,2.9250000000000003,3.5949999999999998,3.8899999999999997,3.3800000000000003,97.84,0.0,0.18605,0.1771027777777778,False,-1.7398803640333333
47-2171,Reinforcing Iron and Rebar Workers,-1.970997,3.285,4.04,4.22,3.19,98.14,25.0,0.22979166666666667,0.1771027777777778,False,-1.8671473580666667
47-2181,Roofers,-1.752941,3.1449999999999996,3.9650000000000003,4.535,3.5933333333333337,97.94,25.0,0.23029722222222224,0.1771027777777778,False,-1.6596942773611112
47-2211,Sheet Metal Workers,-1.174972,2.885,3.5949999999999998,2.965,3.486666666666667,97.3,25.0,0.22538611111111112,0.1771027777777778,False,-1.1182404352666666
47-2221,Structural Iron and Steel Workers,-1.780065,3.29,4.0600000000000005,4.635,3.6933333333333334,98.59,25.0,0.23211388888888887,0.1771027777777778,False,-1.6821416465
47-2231,Solar Photovoltaic Installers,-0.9441692,4.1,4.145,4.505000000000001,4.123333333333333,98.52,25.0,0.23398888888888889,0.1771027777777778,False,-0.8904590859811112
47-3011,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",-1.94229,3.38,3.77,3.975,3.19,97.96,25.0,0.22879166666666662,0.1771027777777778,False,-1.8418951880000003
47-3012,Helpers--Carpenters,-1.425282,3.205,3.88,4.115,3.7699999999999996,98.08,25.0,0.23008333333333336,0.1771027777777778,False,-1.3497697678166665
47-3013,Helpers--Electricians,-1.506896,3.4349999999999996,3.575,3.98,3.44,98.5,25.0,0.22988333333333333,0.1771027777777778,False,-1.4273611919555556
47-3014,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",-2.04484,3.38,3.545,3.7,3.2899999999999996,98.49,0.0,0.18734166666666666,0.1771027777777778,False,-2.0239031104444445
47-3015,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",-1.678876,2.65,3.205,4.085,3.403333333333333,98.62,25.0,0.2282722222222222,0.1771027777777778,False,-1.592968847788889
47-3016,Helpers--Roofers,-1.89822,3.3249999999999997,4.045,3.9850000000000003,3.1966666666666668,97.15,25.0,0.2278361111111111,0.1771027777777778,False,-1.8019169720000001
47-4011,Construction and Building Inspectors,0.2860245,3.3525,3.54,3.6225000000000005,3.875,98.105,50.0,0.270825,0.1771027777777778,False,0.25921764825000004
47-4011,Construction and Building Inspectors,0.2860245,3.3525,3.54,3.6225000000000005,3.875,98.105,50.0,0.270825,0.1771027777777778,False,0.25921764825000004
47-4021,Elevator Installers and Repairers,-0.8604742,3.0,4.695,3.4349999999999996,4.43,98.0,50.0,0.2726,0.1771027777777778,False,-0.7783013041061111
47-4031,Fence Erectors,-1.902113,3.31,4.04,4.35,3.6933333333333334,97.61,25.0,0.23000555555555555,0.1771027777777778,False,-1.8014859386527777
47-4041,Hazardous Materials Removal Workers,-0.6887439,3.515,3.8949999999999996,3.63,3.3066666666666666,97.9,50.0,0.2704111111111111,0.1771027777777778,False,-0.6244783545975
47-4051,Highway Maintenance Workers,-1.27909,3.355,3.88,4.335,3.9633333333333334,97.71,25.0,0.23040555555555556,0.1771027777777778,False,-1.2109109499722224
47-4061,Rail-Track Laying and Maintenance Equipment Operators,-1.39906,3.5949999999999998,4.09,4.67,3.8033333333333332,97.85,25.0,0.23168055555555556,0.1771027777777778,False,-1.3227024142222223
47-4071,Septic Tank Servicers and Sewer Pipe Cleaners,-1.210591,3.29,3.8200000000000003,4.505,3.6799999999999997,98.44,0.0,0.18955833333333336,0.1771027777777778,False,-1.1955124165444444
47-4091,Segmental Pavers,-0.9827304,3.585,3.58,3.9349999999999996,3.6633333333333336,97.39,25.0,0.22858888888888887,0.1771027777777778,False,-0.9321334334333333
47-4099,"Construction and Related Workers, All Other",-0.8728439,3.2800000000000002,3.825,4.095,3.2900000000000005,98.32,25.0,0.22968333333333335,0.1771027777777778,False,-0.8269492828247222
47-5011,"Derrick Operators, Oil and Gas",-1.415002,3.04,4.475,4.735,3.546666666666667,98.34,0.0,0.1902277777777778,0.1771027777777778,False,-1.39643009875
47-5012,"Rotary Drill Operators, Oil and Gas",-0.7737326,3.745,4.74,4.574999999999999,4.3933333333333335,98.17,25.0,0.2343722222222222,0.1771027777777778,False,-0.7294213638494444
47-5013,"Service Unit Operators, Oil, Gas, and Mining",-0.971916,3.4299999999999997,4.675000000000001,4.58,4.43,97.89,25.0,0.23334166666666664,0.1771027777777778,False,-0.9172565240666667
47-5021,"Earth Drillers, Except Oil and Gas",-0.7018391,,,,,,,,0.1771027777777778,True,
47-5031,"Explosives Workers, Ordnance Handling Experts, and Blasters",-0.773027,,,,,,,,0.1771027777777778,True,
47-5041,Continuous Mining Machine Operators,-1.165492,3.25,4.17,2.64,4.333333333333333,98.35,25.0,0.22957222222222223,0.1771027777777778,False,-1.1043392822555556
47-5042,Mine Cutting and Channeling Machine Operators,-1.200425,,,,,,,,0.1771027777777778,True,
47-5051,"Rock Splitters, Quarry",-1.763494,2.455,3.1100000000000003,3.745,3.0399999999999996,98.17,0.0,0.18419999999999997,0.1771027777777778,False,-1.7509780911944444
47-5061,"Roof Bolters, Mining",-1.618518,,,,,,,,0.1771027777777778,True,
47-5071,"Roustabouts, Oil and Gas",-1.518977,3.245,3.95,4.46,4.023333333333333,98.08,0.0,0.18959722222222222,0.1771027777777778,False,-1.4999982262611113
47-5081,Helpers--Extraction Workers,-1.543154,3.64,4.055,4.4350000000000005,4.03,98.48,25.0,0.2327333333333333,0.1771027777777778,False,-1.4573074856722221
49-1011,"First-Line Supervisors/Managers of Mechanics, Installers, and Repairers",-0.0205169,3.4400000000000004,4.125,3.315,3.646666666666667,98.54,50.0,0.2717777777777778,0.1771027777777778,False,-0.018574462492500003
49-2011,"Computer, Automated Teller, and Office Machine Repairers",-0.3458247,3.01,3.0700000000000003,2.875,3.7133333333333334,97.54,50.0,0.2670138888888889,0.1771027777777778,False,-0.31473121697333334
49-2021,Radio Mechanics,-0.6335382,3.1149999999999998,3.5,3.7,3.6633333333333336,98.52,50.0,0.2708305555555556,0.1771027777777778,False,-0.5741580723766667
49-2022,"Telecommunications Equipment Installers and Repairers, Except Line Installers",-0.853048,3.0,3.6999999999999997,3.915,3.9266666666666663,98.33,50.0,0.27145277777777777,0.1771027777777778,False,-0.7725629212
49-2091,Avionics Technicians,-0.1728535,3.01,3.7700000000000005,3.1550000000000002,3.7266666666666666,98.25,50.0,0.2698527777777778,0.1771027777777778,False,-0.156821337875
49-2092,"Electric Motor, Power Tool, and Related Repairers",-0.8106341,3.1149999999999998,3.665,3.005,3.9899999999999998,98.49,50.0,0.27044166666666664,0.1771027777777778,False,-0.7349704138105556
49-2093,"Electrical and Electronics Installers and Repairers, Transportation Equipment",-0.8303875,3.1950000000000003,3.745,3.58,3.5866666666666673,98.14,50.0,0.2704111111111111,0.1771027777777778,False,-0.7529054263541666
49-2094,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",-0.4632031,3.455,3.26,2.9,3.7433333333333336,97.64,50.0,0.26833055555555557,0.1771027777777778,False,-0.4209461105272222
49-2095,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",-0.5522636,3.425,4.465,4.42,4.073333333333333,97.63,50.0,0.2733555555555556,0.1771027777777778,False,-0.49910669443444444
49-2096,"Electronic Equipment Installers and Repairers, Motor Vehicles",-0.7915968,3.19,3.46,2.78,3.856666666666667,98.4,50.0,0.26947777777777776,0.1771027777777778,False,-0.7184730456
49-2097,Electronic Home Entertainment Equipment Installers and Repairers,-0.571284,3.2600000000000002,3.0300000000000002,3.745,3.063333333333334,97.8,50.0,0.26816388888888887,0.1771027777777778,False,-0.5192622442
49-2098,Security and Fire Alarm Systems Installers,-0.6926484,3.4800000000000004,4.205,3.475,4.283333333333333,98.57,50.0,0.2733555555555556,0.1771027777777778,False,-0.6259790674766668
49-3011,Aircraft Mechanics and Service Technicians,-0.6551197,3.1750000000000003,4.145,4.005,3.8066666666666666,98.73,50.0,0.2731027777777778,0.1771027777777778,False,-0.5922282088
49-3021,Automotive Body and Related Repairers,-1.180589,2.98,3.745,2.4299999999999997,3.8333333333333335,98.35,25.0,0.2272305555555555,0.1771027777777778,False,-1.1214086969611115
49-3022,Automotive Glass Installers and Repairers,-1.202285,2.9650000000000003,3.12,3.87,3.3466666666666662,98.93,25.0,0.22871944444444448,0.1771027777777778,False,-1.1402270559166667
49-3023,Automotive Service Technicians and Mechanics,-0.9547055,3.125,3.695,3.0300000000000002,4.17,98.47,50.0,0.27081666666666665,0.1771027777777778,False,-0.8652363348513888
49-3031,Bus and Truck Mechanics and Diesel Engine Specialists,-1.010472,3.315,4.425,3.675,3.9166666666666665,98.45,50.0,0.27296944444444443,0.1771027777777778,False,-0.9136014176
49-3041,Farm Equipment Mechanics,-1.20703,2.96,4.04,3.4850000000000003,3.9933333333333336,98.63,50.0,0.27184722222222224,0.1771027777777778,False,-1.0926706132222224
